Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment
23,02-05-2010,1364721.58,0,15,2.79,131.528,5.892
23,02-12-2010,1380892.08,1,19,2.77,131.587,5.892
23,02-19-2010,1319588.04,0,27,2.75,131.637,5.892
23,02-26-2010,1198709.65,0,33,2.75,131.686,5.892
23,03-05-2010,1311175.93,0,33,2.77,131.735,5.892
23,03-12-2010,1408082.96,0,36,2.8,131.784,5.892
23,03-19-2010,1229008.32,0,43,2.83,131.824,5.892
23,03-26-2010,1310701.8,0,39,2.83,131.863,5.892
23,04-02-2010,1556627.62,0,40,2.83,131.902,5.435
23,04-09-2010,1264434.7,0,57,2.85,131.941,5.435
23,04-16-2010,1288823.72,0,44,2.88,131.981,5.435
23,04-23-2010,1315023.08,0,46,2.9,132.023,5.435
23,04-30-2010,1259414.52,0,45,2.94,132.064,5.435
23,05-07-2010,1365552.28,0,61,2.98,132.106,5.435
23,05-14-2010,1303055.09,0,45,2.98,132.152,5.435
23,05-21-2010,1327424.28,0,58,2.96,132.223,5.435
23,05-28-2010,1571158.56,0,69,2.91,132.294,5.435
23,06-04-2010,1514435.51,0,65,2.86,132.365,5.435
23,06-11-2010,1439432.06,0,58,2.83,132.436,5.435
23,06-18-2010,1507708.93,0,60,2.8,132.473,5.435
23,06-25-2010,1415204.88,0,70,2.81,132.498,5.435
23,07-02-2010,1549113.18,0,65,2.82,132.522,5.326
23,07-09-2010,1417535.78,0,77,2.81,132.546,5.326
23,07-16-2010,1413124.11,0,74,2.8,132.567,5.326
23,07-23-2010,1333634.45,0,70,2.78,132.583,5.326
23,07-30-2010,1319773.55,0,70,2.79,132.598,5.326
23,08-06-2010,1417013.07,0,70,2.79,132.614,5.326
23,08-13-2010,1346345.97,0,67,2.81,132.63,5.326
23,08-20-2010,1439901.05,0,69,2.8,132.662,5.326
23,08-27-2010,1584623.36,0,63,2.77,132.693,5.326
23,09-03-2010,1405119.23,0,73,2.74,132.725,5.326
23,09-10-2010,1272842.85,1,63,2.72,132.756,5.326
23,09-17-2010,1159132.58,0,55,2.72,132.767,5.326
23,09-24-2010,1099055.65,0,58,2.72,132.762,5.326
23,10-01-2010,1129909.44,0,62,2.72,132.757,5.287
23,10-08-2010,1179851.68,0,51,2.78,132.752,5.287
23,10-15-2010,1119809.71,0,46,2.88,132.763,5.287
23,10-22-2010,1147503.92,0,43,2.92,132.817,5.287
23,10-29-2010,1112871.23,0,49,2.94,132.871,5.287
23,11-05-2010,1203119.96,0,37,2.94,132.925,5.287
23,11-12-2010,1387953.75,0,36,2.96,132.978,5.287
23,11-19-2010,1314994.32,0,42,3.03,132.917,5.287
23,11-26-2010,2072685.05,1,35,3.07,132.837,5.287
23,12-03-2010,1617025.41,0,34,3.06,132.757,5.287
23,12-10-2010,1872365.99,0,20,3.13,132.676,5.287
23,12-17-2010,2238573.48,0,23,3.14,132.68,5.287
23,12-24-2010,2734277.1,0,23,3.15,132.748,5.287
23,12-31-2010,1169773.85,1,19,3.18,132.815,5.287
23,01-07-2011,1122034.48,0,28,3.19,132.882,5.114
23,01-14-2011,1016756.1,0,18,3.22,132.951,5.114
23,01-21-2011,1110706.06,0,16,3.23,133.029,5.114
23,01-28-2011,1083657.61,0,11,3.24,133.106,5.114
23,02-04-2011,1159438.53,0,14,3.24,133.183,5.114
23,02-11-2011,1249786.4,1,22,3.26,133.261,5.114
23,02-18-2011,1369971.57,0,27,3.26,133.37,5.114
23,02-25-2011,1206917.2,0,17,3.28,133.492,5.114
23,03-04-2011,1301185.28,0,21,3.44,133.614,5.114
23,03-11-2011,1042043.55,0,29,3.6,133.736,5.114
23,03-18-2011,1203682.62,0,37,3.63,133.849,5.114
23,03-25-2011,1148624.83,0,29,3.62,133.959,5.114
23,04-01-2011,1182694.95,0,29,3.64,134.068,4.781
23,04-08-2011,1248901.98,0,37,3.72,134.178,4.781
23,04-15-2011,1263680.51,0,46,3.82,134.278,4.781
23,04-22-2011,1447301.24,0,40,3.92,134.357,4.781
23,04-29-2011,1173307.4,0,54,3.99,134.436,4.781
23,05-06-2011,1359921.13,0,50,4.08,134.514,4.781
23,05-13-2011,1254914.87,0,55,4.1,134.593,4.781
23,05-20-2011,1337617.55,0,57,4.1,134.68,4.781
23,05-27-2011,1361945.18,0,63,4.03,134.768,4.781
23,06-03-2011,1562161.97,0,67,3.97,134.855,4.781
23,06-10-2011,1447028.06,0,65,3.92,134.943,4.781
23,06-17-2011,1470520.83,0,61,3.87,135.084,4.781
23,06-24-2011,1434036.18,0,64,3.85,135.265,4.781
23,07-01-2011,1492507.44,0,66,3.82,135.447,4.584
23,07-08-2011,1379488.05,0,70,3.78,135.628,4.584
23,07-15-2011,1360520.56,0,70,3.83,135.784,4.584
23,07-22-2011,1362144.0,0,77,3.88,135.874,4.584
23,07-29-2011,1319767.55,0,70,3.9,135.964,4.584
23,08-05-2011,1416344.68,0,70,3.9,136.054,4.584
23,08-12-2011,1380952.05,0,70,3.88,136.144,4.584
23,08-19-2011,1453416.53,0,67,3.82,136.183,4.584
23,08-26-2011,1637266.29,0,67,3.8,136.214,4.584
23,09-02-2011,1464295.69,0,65,3.78,136.244,4.584
23,09-09-2011,1423289.9,1,66,3.81,136.275,4.584
23,09-16-2011,1253329.17,0,61,3.81,136.314,4.584
23,09-23-2011,1289082.81,0,57,3.76,136.367,4.584
23,09-30-2011,1275597.85,0,65,3.68,136.42,4.584
23,10-07-2011,1463501.99,0,49,3.63,136.472,4.42
23,10-14-2011,1257778.34,0,57,3.58,136.515,4.42
23,10-21-2011,1441032.59,0,52,3.62,136.502,4.42
23,10-28-2011,1407191.96,0,43,3.6,136.488,4.42
23,11-04-2011,1428436.33,0,39,3.59,136.475,4.42
23,11-11-2011,1436940.78,0,44,3.57,136.462,4.42
23,11-18-2011,1345631.96,0,45,3.57,136.467,4.42
23,11-25-2011,2057059.53,1,35,3.54,136.479,4.42
23,12-02-2011,1552886.59,0,44,3.5,136.491,4.42
23,12-09-2011,1841173.6,0,36,3.47,136.503,4.42
23,12-16-2011,2173621.2,0,33,3.44,136.534,4.42
23,12-23-2011,2587953.32,0,28,3.41,136.588,4.42
23,12-30-2011,1213486.95,1,22,3.4,136.643,4.42
23,01-06-2012,1150662.55,0,24,3.44,136.698,4.261
23,01-13-2012,1031451.35,0,28,3.52,136.753,4.261
23,01-20-2012,1146992.13,0,15,3.54,136.856,4.261
23,01-27-2012,1037476.38,0,26,3.57,136.96,4.261
23,02-03-2012,1261872.67,0,30,3.63,137.063,4.261
23,02-10-2012,1358444.07,1,27,3.66,137.167,4.261
23,02-17-2012,1365546.69,0,27,3.7,137.258,4.261
23,02-24-2012,1272948.27,0,31,3.75,137.341,4.261
23,03-02-2012,1322852.2,0,26,3.83,137.424,4.261
23,03-09-2012,1292724.9,0,33,3.88,137.507,4.261
23,03-16-2012,1258364.31,0,41,3.87,137.584,4.261
23,03-23-2012,1288154.1,0,58,3.89,137.655,4.261
23,03-30-2012,1261964.96,0,37,3.92,137.726,4.261
23,04-06-2012,1604605.69,0,37,3.96,137.797,4.125
23,04-13-2012,1231752.54,0,42,4.03,137.868,4.125
23,04-20-2012,1287899.41,0,57,4.05,137.923,4.125
23,04-27-2012,1277758.76,0,45,4.02,137.978,4.125
23,05-04-2012,1317379.68,0,46,3.99,138.033,4.125
23,05-11-2012,1321914.34,0,53,3.95,138.088,4.125
23,05-18-2012,1332952.47,0,58,3.9,138.107,4.125
23,05-25-2012,1552934.64,0,66,3.85,138.11,4.125
23,06-01-2012,1476144.34,0,66,3.8,138.114,4.125
23,06-08-2012,1568048.54,0,57,3.75,138.117,4.125
23,06-15-2012,1543667.68,0,65,3.68,138.13,4.125
23,06-22-2012,1522042.57,0,72,3.63,138.163,4.125
23,06-29-2012,1451782.16,0,64,3.58,138.196,4.125
23,07-06-2012,1545370.16,0,71,3.54,138.23,4.156
23,07-13-2012,1384921.63,0,69,3.56,138.263,4.156
23,07-20-2012,1381339.23,0,71,3.61,138.233,4.156
23,07-27-2012,1322932.36,0,69,3.7,138.203,4.156
23,08-03-2012,1416926.31,0,72,3.7,138.174,4.156
23,08-10-2012,1436311.76,0,71,3.77,138.144,4.156
23,08-17-2012,1510131.45,0,70,3.84,138.186,4.156
23,08-24-2012,1702220.96,0,65,3.87,138.281,4.156
23,08-31-2012,1577468.78,0,68,3.88,138.377,4.156
23,09-07-2012,1427162.26,1,67,3.92,138.473,4.156
23,09-14-2012,1279041.64,0,61,3.99,138.567,4.156
23,09-21-2012,1338627.55,0,57,4.06,138.653,4.156
23,09-28-2012,1319035.06,0,54,4.02,138.74,4.156
23,10-05-2012,1464616.59,0,57,4.03,138.826,4.145
23,10-12-2012,1412925.25,0,48,4.03,138.912,4.145
23,10-19-2012,1363155.77,0,48,4.0,138.834,4.145
23,10-26-2012,1347454.59,0,51,3.92,138.728,4.145
24,02-05-2010,1388725.63,0,22,2.95,131.528,8.326
24,02-12-2010,1414107.1,1,26,2.94,131.587,8.326
24,02-19-2010,1385362.49,0,31,2.91,131.637,8.326
24,02-26-2010,1158722.74,0,34,2.91,131.686,8.326
24,03-05-2010,1412387.37,0,37,2.92,131.735,8.326
24,03-12-2010,1309340.16,0,42,2.94,131.784,8.326
24,03-19-2010,1222511.29,0,46,2.96,131.824,8.326
24,03-26-2010,1258311.56,0,49,2.96,131.863,8.326
24,04-02-2010,1478321.26,0,45,2.96,131.902,8.211
24,04-09-2010,1379579.63,0,62,2.99,131.941,8.211
24,04-16-2010,1268266.72,0,51,3.01,131.981,8.211
24,04-23-2010,1264117.01,0,51,3.02,132.023,8.211
24,04-30-2010,1259877.19,0,51,3.04,132.064,8.211
24,05-07-2010,1409705.03,0,67,3.1,132.106,8.211
24,05-14-2010,1346783.35,0,51,3.11,132.152,8.211
24,05-21-2010,1283482.85,0,60,3.1,132.223,8.211
24,05-28-2010,1473868.15,0,70,3.05,132.294,8.211
24,06-04-2010,1566668.91,0,72,3.01,132.365,8.211
24,06-11-2010,1375458.21,0,65,2.97,132.436,8.211
24,06-18-2010,1354168.18,0,67,2.94,132.473,8.211
24,06-25-2010,1399073.75,0,75,2.96,132.498,8.211
24,07-02-2010,1563387.94,0,71,2.96,132.522,8.117
24,07-09-2010,1665502.55,0,79,2.94,132.546,8.117
24,07-16-2010,1418697.05,0,77,2.93,132.567,8.117
24,07-23-2010,1333740.35,0,75,2.92,132.583,8.117
24,07-30-2010,1387517.63,0,76,2.93,132.598,8.117
24,08-06-2010,1442819.28,0,75,2.94,132.614,8.117
24,08-13-2010,1384243.75,0,74,2.92,132.63,8.117
24,08-20-2010,1375307.54,0,72,2.91,132.662,8.117
24,08-27-2010,1350059.35,0,67,2.88,132.693,8.117
24,09-03-2010,1366381.6,0,74,2.86,132.725,8.117
24,09-10-2010,1474498.59,1,67,2.84,132.756,8.117
24,09-17-2010,1273295.46,0,60,2.85,132.767,8.117
24,09-24-2010,1169413.27,0,64,2.84,132.762,8.117
24,10-01-2010,1215273.2,0,67,2.84,132.757,8.275
24,10-08-2010,1361944.94,0,55,2.9,132.752,8.275
24,10-15-2010,1300806.74,0,53,3.0,132.763,8.275
24,10-22-2010,1234875.33,0,49,3.05,132.817,8.275
24,10-29-2010,1244925.94,0,57,3.06,132.871,8.275
24,11-05-2010,1285358.01,0,42,3.05,132.925,8.275
24,11-12-2010,1312877.01,0,42,3.06,132.978,8.275
24,11-19-2010,1277150.6,0,46,3.14,132.917,8.275
24,11-26-2010,1779276.51,1,42,3.19,132.837,8.275
24,12-03-2010,1413302.7,0,37,3.2,132.757,8.275
24,12-10-2010,1593012.75,0,27,3.26,132.676,8.275
24,12-17-2010,1663525.77,0,28,3.3,132.68,8.275
24,12-24-2010,2386015.75,0,28,3.31,132.748,8.275
24,12-31-2010,1208600.05,1,26,3.34,132.815,8.275
24,01-07-2011,1178641.71,0,31,3.35,132.882,8.252
24,01-14-2011,1167740.2,0,22,3.37,132.951,8.252
24,01-21-2011,1107170.39,0,24,3.39,133.029,8.252
24,01-28-2011,1126921.34,0,18,3.4,133.106,8.252
24,02-04-2011,1225182.04,0,24,3.4,133.183,8.252
24,02-11-2011,1341240.62,1,27,3.42,133.261,8.252
24,02-18-2011,1360150.12,0,34,3.42,133.37,8.252
24,02-25-2011,1235121.33,0,26,3.45,133.492,8.252
24,03-04-2011,1346994.53,0,31,3.6,133.614,8.252
24,03-11-2011,1253218.7,0,40,3.75,133.736,8.252
24,03-18-2011,1168397.26,0,43,3.8,133.849,8.252
24,03-25-2011,1158693.12,0,37,3.79,133.959,8.252
24,04-01-2011,1163803.3,0,36,3.81,134.068,8.212
24,04-08-2011,1273670.32,0,45,3.9,134.178,8.212
24,04-15-2011,1245576.65,0,52,3.98,134.278,8.212
24,04-22-2011,1372484.9,0,46,4.06,134.357,8.212
24,04-29-2011,1197761.17,0,60,4.12,134.436,8.212
24,05-06-2011,1339630.35,0,56,4.19,134.514,8.212
24,05-13-2011,1311950.16,0,58,4.21,134.593,8.212
24,05-20-2011,1234281.7,0,60,4.2,134.68,8.212
24,05-27-2011,1311153.72,0,66,4.13,134.768,8.212
24,06-03-2011,1554837.62,0,73,4.07,134.855,8.212
24,06-10-2011,1373841.91,0,70,4.03,134.943,8.212
24,06-17-2011,1320359.23,0,64,3.99,135.084,8.212
24,06-24-2011,1304850.67,0,69,3.96,135.265,8.212
24,07-01-2011,1445596.61,0,70,3.92,135.447,8.358
24,07-08-2011,1567340.07,0,73,3.89,135.628,8.358
24,07-15-2011,1356938.95,0,74,3.92,135.784,8.358
24,07-22-2011,1357672.24,0,79,3.97,135.874,8.358
24,07-29-2011,1310973.06,0,75,4.0,135.964,8.358
24,08-05-2011,1417616.81,0,75,4.02,136.054,8.358
24,08-12-2011,1402818.01,0,73,4.0,136.144,8.358
24,08-19-2011,1352039.88,0,70,3.94,136.183,8.358
24,08-26-2011,1402372.09,0,70,3.91,136.214,8.358
24,09-02-2011,1196105.44,0,68,3.88,136.244,8.358
24,09-09-2011,1527455.19,1,68,3.93,136.275,8.358
24,09-16-2011,1227535.97,0,66,3.94,136.314,8.358
24,09-23-2011,1232376.49,0,61,3.9,136.367,8.358
24,09-30-2011,1246242.61,0,68,3.86,136.42,8.358
24,10-07-2011,1405914.39,0,54,3.78,136.472,8.454
24,10-14-2011,1333315.03,0,60,3.74,136.515,8.454
24,10-21-2011,1283563.43,0,57,3.76,136.502,8.454
24,10-28-2011,1307142.75,0,48,3.76,136.488,8.454
24,11-04-2011,1385860.38,0,40,3.74,136.475,8.454
24,11-11-2011,1425078.59,0,47,3.72,136.462,8.454
24,11-18-2011,1297535.69,0,48,3.72,136.467,8.454
24,11-25-2011,1761235.67,1,42,3.69,136.479,8.454
24,12-02-2011,1335647.1,0,47,3.67,136.491,8.454
24,12-09-2011,1529615.54,0,42,3.63,136.503,8.454
24,12-16-2011,1624994.43,0,36,3.61,136.534,8.454
24,12-23-2011,2168344.23,0,37,3.59,136.588,8.454
24,12-30-2011,1363973.16,1,33,3.57,136.643,8.454
24,01-06-2012,1251581.89,0,33,3.58,136.698,8.659
24,01-13-2012,1155594.2,0,36,3.67,136.753,8.659
24,01-20-2012,1151993.85,0,26,3.7,136.856,8.659
24,01-27-2012,1057290.41,0,32,3.74,136.96,8.659
24,02-03-2012,1249696.97,0,39,3.8,137.063,8.659
24,02-10-2012,1403460.87,1,34,3.83,137.167,8.659
24,02-17-2012,1326370.08,0,34,3.87,137.258,8.659
24,02-24-2012,1303233.15,0,37,3.92,137.341,8.659
24,03-02-2012,1213994.39,0,35,3.98,137.424,8.659
24,03-09-2012,1325835.7,0,42,4.02,137.507,8.659
24,03-16-2012,1239299.12,0,49,4.02,137.584,8.659
24,03-23-2012,1221723.94,0,60,4.05,137.655,8.659
24,03-30-2012,1230106.13,0,47,4.1,137.726,8.659
24,04-06-2012,1524734.29,0,45,4.14,137.797,8.983
24,04-13-2012,1285783.87,0,49,4.19,137.868,8.983
24,04-20-2012,1208654.4,0,61,4.17,137.923,8.983
24,04-27-2012,1194334.65,0,49,4.16,137.978,8.983
24,05-04-2012,1306551.71,0,52,4.12,138.033,8.983
24,05-11-2012,1355391.79,0,59,4.06,138.088,8.983
24,05-18-2012,1298809.8,0,63,4.03,138.107,8.983
24,05-25-2012,1407897.57,0,66,3.98,138.11,8.983
24,06-01-2012,1467722.19,0,72,3.92,138.114,8.983
24,06-08-2012,1406313.13,0,60,3.87,138.117,8.983
24,06-15-2012,1364445.98,0,68,3.79,138.13,8.983
24,06-22-2012,1434709.63,0,72,3.72,138.163,8.983
24,06-29-2012,1428869.9,0,70,3.67,138.196,8.983
24,07-06-2012,1645097.75,0,77,3.65,138.23,8.953
24,07-13-2012,1405475.78,0,75,3.69,138.263,8.953
24,07-20-2012,1394299.0,0,76,3.73,138.233,8.953
24,07-27-2012,1307339.14,0,74,3.82,138.203,8.953
24,08-03-2012,1440374.13,0,73,3.82,138.174,8.953
24,08-10-2012,1497054.81,0,76,3.86,138.144,8.953
24,08-17-2012,1397970.54,0,73,3.96,138.186,8.953
24,08-24-2012,1303726.54,0,68,4.0,138.281,8.953
24,08-31-2012,1344558.92,0,71,4.03,138.377,8.953
24,09-07-2012,1477134.75,1,73,4.08,138.473,8.953
24,09-14-2012,1242909.53,0,64,4.09,138.567,8.953
24,09-21-2012,1261158.47,0,61,4.2,138.653,8.953
24,09-28-2012,1259278.36,0,59,4.16,138.74,8.953
24,10-05-2012,1416720.54,0,60,4.15,138.826,8.693
24,10-12-2012,1416301.17,0,52,4.19,138.912,8.693
24,10-19-2012,1255414.84,0,53,4.15,138.834,8.693
24,10-26-2012,1307182.29,0,55,4.07,138.728,8.693
25,02-05-2010,677231.63,0,21,2.78,204.247,8.187
25,02-12-2010,583364.02,1,20,2.77,204.386,8.187
25,02-19-2010,676260.67,0,24,2.74,204.432,8.187
25,02-26-2010,628516.57,0,29,2.75,204.463,8.187
25,03-05-2010,665750.06,0,29,2.78,204.494,8.187
25,03-12-2010,660619.99,0,40,2.82,204.525,8.187
25,03-19-2010,659795.84,0,45,2.84,204.378,8.187
25,03-26-2010,696687.6,0,46,2.85,204.202,8.187
25,04-02-2010,822486.37,0,47,2.85,204.025,7.856
25,04-09-2010,712647.97,0,61,2.87,203.849,7.856
25,04-16-2010,715311.6,0,52,2.9,203.731,7.856
25,04-23-2010,694531.72,0,46,2.9,203.691,7.856
25,04-30-2010,706924.02,0,51,2.92,203.65,7.856
25,05-07-2010,724468.97,0,64,2.97,203.61,7.856
25,05-14-2010,698073.95,0,50,2.98,203.613,7.856
25,05-21-2010,704113.22,0,57,2.96,203.877,7.856
25,05-28-2010,792442.54,0,69,2.9,204.141,7.856
25,06-04-2010,764155.44,0,69,2.85,204.404,7.856
25,06-11-2010,737163.2,0,64,2.81,204.668,7.856
25,06-18-2010,780444.94,0,70,2.78,204.67,7.856
25,06-25-2010,737569.14,0,72,2.81,204.568,7.856
25,07-02-2010,759407.87,0,66,2.82,204.465,7.527
25,07-09-2010,719591.13,0,75,2.79,204.363,7.527
25,07-16-2010,726997.84,0,73,2.78,204.357,7.527
25,07-23-2010,665290.93,0,75,2.77,204.481,7.527
25,07-30-2010,682124.34,0,72,2.78,204.605,7.527
25,08-06-2010,699464.43,0,72,2.78,204.729,7.527
25,08-13-2010,686072.39,0,73,2.8,204.853,7.527
25,08-20-2010,724499.81,0,72,2.78,204.822,7.527
25,08-27-2010,711461.95,0,67,2.76,204.79,7.527
25,09-03-2010,685700.08,0,71,2.72,204.758,7.527
25,09-10-2010,655811.95,1,61,2.7,204.727,7.527
25,09-17-2010,628989.88,0,60,2.71,204.751,7.527
25,09-24-2010,607819.33,0,65,2.71,204.818,7.527
25,10-01-2010,658640.14,0,58,2.71,204.885,7.484
25,10-08-2010,674283.86,0,48,2.76,204.952,7.484
25,10-15-2010,616094.72,0,54,2.87,205.014,7.484
25,10-22-2010,661644.19,0,47,2.92,205.063,7.484
25,10-29-2010,674458.03,0,56,2.92,205.112,7.484
25,11-05-2010,696314.53,0,39,2.92,205.161,7.484
25,11-12-2010,713250.08,0,41,2.93,205.21,7.484
25,11-19-2010,718056.73,0,43,3.0,205.099,7.484
25,11-26-2010,1115240.61,1,43,3.04,204.962,7.484
25,12-03-2010,885572.96,0,32,3.05,204.825,7.484
25,12-10-2010,964729.18,0,23,3.11,204.688,7.484
25,12-17-2010,1047707.59,0,22,3.14,204.632,7.484
25,12-24-2010,1295391.19,0,23,3.14,204.638,7.484
25,12-31-2010,623092.54,1,26,3.18,204.643,7.484
25,01-07-2011,558794.63,0,29,3.19,204.649,7.343
25,01-14-2011,572360.83,0,18,3.2,204.703,7.343
25,01-21-2011,568093.57,0,23,3.23,205.046,7.343
25,01-28-2011,600448.69,0,19,3.24,205.389,7.343
25,02-04-2011,639830.45,0,24,3.23,205.733,7.343
25,02-11-2011,615666.78,1,21,3.24,206.076,7.343
25,02-18-2011,634637.03,0,38,3.24,206.369,7.343
25,02-25-2011,570816.34,0,28,3.27,206.642,7.343
25,03-04-2011,640912.18,0,32,3.43,206.915,7.343
25,03-11-2011,599828.39,0,37,3.58,207.188,7.343
25,03-18-2011,603393.64,0,41,3.63,207.428,7.343
25,03-25-2011,616324.24,0,39,3.62,207.655,7.343
25,04-01-2011,618377.79,0,28,3.64,207.882,7.287
25,04-08-2011,648606.13,0,42,3.72,208.109,7.287
25,04-15-2011,674562.45,0,51,3.82,208.317,7.287
25,04-22-2011,756588.42,0,46,3.89,208.478,7.287
25,04-29-2011,649245.0,0,58,3.96,208.639,7.287
25,05-06-2011,659446.55,0,50,4.05,208.799,7.287
25,05-13-2011,684783.15,0,60,4.07,208.96,7.287
25,05-20-2011,677971.33,0,57,4.06,208.758,7.287
25,05-27-2011,718373.94,0,67,3.98,208.557,7.287
25,06-03-2011,737551.74,0,71,3.92,208.355,7.287
25,06-10-2011,740259.63,0,71,3.88,208.154,7.287
25,06-17-2011,717373.43,0,64,3.84,208.127,7.287
25,06-24-2011,699270.1,0,71,3.8,208.231,7.287
25,07-01-2011,706206.86,0,67,3.75,208.335,7.274
25,07-08-2011,698529.64,0,72,3.71,208.439,7.274
25,07-15-2011,680510.23,0,73,3.76,208.531,7.274
25,07-22-2011,670854.96,0,78,3.81,208.594,7.274
25,07-29-2011,668390.82,0,75,3.83,208.656,7.274
25,08-05-2011,679706.01,0,74,3.84,208.719,7.274
25,08-12-2011,667130.48,0,71,3.81,208.782,7.274
25,08-19-2011,688958.75,0,68,3.75,208.842,7.274
25,08-26-2011,726422.55,0,67,3.7,208.902,7.274
25,09-02-2011,699779.0,0,67,3.7,208.963,7.274
25,09-09-2011,673248.48,1,68,3.74,209.023,7.274
25,09-16-2011,628720.46,0,62,3.74,209.189,7.274
25,09-23-2011,620885.93,0,60,3.71,209.499,7.274
25,09-30-2011,639160.24,0,61,3.64,209.808,7.274
25,10-07-2011,671522.87,0,51,3.58,210.117,7.082
25,10-14-2011,646915.47,0,59,3.54,210.403,7.082
25,10-21-2011,690675.5,0,50,3.57,210.547,7.082
25,10-28-2011,724443.97,0,46,3.57,210.692,7.082
25,11-04-2011,718393.61,0,41,3.55,210.836,7.082
25,11-11-2011,719235.07,0,45,3.53,210.981,7.082
25,11-18-2011,728525.6,0,46,3.53,211.185,7.082
25,11-25-2011,1116211.39,1,43,3.49,211.412,7.082
25,12-02-2011,878314.57,0,43,3.45,211.639,7.082
25,12-09-2011,916446.02,0,39,3.42,211.867,7.082
25,12-16-2011,997502.47,0,33,3.41,212.069,7.082
25,12-23-2011,1290532.97,0,37,3.39,212.236,7.082
25,12-30-2011,683665.37,1,32,3.39,212.404,7.082
25,01-06-2012,636419.12,0,30,3.42,212.571,6.961
25,01-13-2012,614764.31,0,35,3.51,212.739,6.961
25,01-20-2012,594744.89,0,24,3.53,212.834,6.961
25,01-27-2012,589554.29,0,32,3.57,212.929,6.961
25,02-03-2012,642776.4,0,35,3.62,213.024,6.961
25,02-10-2012,658984.38,1,32,3.64,213.119,6.961
25,02-17-2012,654088.02,0,32,3.7,213.273,6.961
25,02-24-2012,613501.05,0,36,3.74,213.473,6.961
25,03-02-2012,643155.89,0,36,3.82,213.672,6.961
25,03-09-2012,643711.53,0,37,3.85,213.871,6.961
25,03-16-2012,638204.27,0,51,3.86,214.017,6.961
25,03-23-2012,672831.78,0,63,3.9,214.091,6.961
25,03-30-2012,684348.92,0,48,3.95,214.165,6.961
25,04-06-2012,791356.9,0,45,4.0,214.239,7.139
25,04-13-2012,658691.56,0,42,4.04,214.313,7.139
25,04-20-2012,661566.48,0,57,4.03,214.368,7.139
25,04-27-2012,655157.32,0,44,4.0,214.422,7.139
25,05-04-2012,696421.72,0,59,3.95,214.477,7.139
25,05-11-2012,739866.16,0,59,3.89,214.532,7.139
25,05-18-2012,717207.19,0,58,3.85,214.549,7.139
25,05-25-2012,783371.02,0,68,3.8,214.55,7.139
25,06-01-2012,694765.95,0,70,3.74,214.551,7.139
25,06-08-2012,730254.19,0,58,3.69,214.553,7.139
25,06-15-2012,753860.89,0,68,3.62,214.565,7.139
25,06-22-2012,721601.9,0,74,3.56,214.606,7.139
25,06-29-2012,718890.81,0,70,3.51,214.647,7.139
25,07-06-2012,753385.55,0,76,3.48,214.687,7.28
25,07-13-2012,714093.95,0,74,3.52,214.728,7.28
25,07-20-2012,685676.58,0,74,3.57,214.733,7.28
25,07-27-2012,659109.53,0,73,3.65,214.738,7.28
25,08-03-2012,709724.6,0,72,3.65,214.743,7.28
25,08-10-2012,710496.97,0,72,3.72,214.748,7.28
25,08-17-2012,728467.72,0,67,3.81,214.826,7.28
25,08-24-2012,756527.64,0,65,3.83,214.957,7.28
25,08-31-2012,714828.73,0,69,3.87,215.088,7.28
25,09-07-2012,671482.9,1,73,3.91,215.219,7.28
25,09-14-2012,657241.63,0,61,3.95,215.358,7.28
25,09-21-2012,664745.2,0,58,4.04,215.548,7.28
25,09-28-2012,683300.84,0,55,4.0,215.737,7.28
25,10-05-2012,699536.73,0,58,3.98,215.926,7.293
25,10-12-2012,697317.41,0,44,4.0,216.115,7.293
25,10-19-2012,685531.85,0,52,3.97,216.146,7.293
25,10-26-2012,688940.94,0,57,3.88,216.152,7.293
26,02-05-2010,1034119.21,0,10,2.79,131.528,8.488
26,02-12-2010,1015684.09,1,18,2.77,131.587,8.488
26,02-19-2010,999348.55,0,23,2.75,131.637,8.488
26,02-26-2010,855385.01,0,27,2.75,131.686,8.488
26,03-05-2010,1005669.58,0,29,2.77,131.735,8.488
26,03-12-2010,963382.09,0,31,2.8,131.784,8.488
26,03-19-2010,903366.55,0,35,2.83,131.824,8.488
26,03-26-2010,893613.0,0,35,2.83,131.863,8.488
26,04-02-2010,1029849.2,0,37,2.83,131.902,8.512
26,04-09-2010,1022293.81,0,50,2.85,131.941,8.512
26,04-16-2010,905548.38,0,37,2.88,131.981,8.512
26,04-23-2010,881930.87,0,40,2.9,132.023,8.512
26,04-30-2010,904503.85,0,41,2.94,132.064,8.512
26,05-07-2010,1074479.73,0,55,2.98,132.106,8.512
26,05-14-2010,972663.59,0,39,2.98,132.152,8.512
26,05-21-2010,986765.01,0,51,2.96,132.223,8.512
26,05-28-2010,1069851.59,0,62,2.91,132.294,8.512
26,06-04-2010,1003202.66,0,58,2.86,132.365,8.512
26,06-11-2010,1073862.59,0,52,2.83,132.436,8.512
26,06-18-2010,1001286.67,0,54,2.8,132.473,8.512
26,06-25-2010,976242.09,0,64,2.81,132.498,8.512
26,07-02-2010,1078455.48,0,59,2.82,132.522,8.445
26,07-09-2010,1122356.53,0,71,2.81,132.546,8.445
26,07-16-2010,1028151.72,0,68,2.8,132.567,8.445
26,07-23-2010,971615.62,0,65,2.78,132.583,8.445
